temporada_atual,rodada_atual,id_piloto_atual,posicao_quali_atual,q1_atual,q2_atual,q3_atual,target,id_circuito_atual,id_equipe_atual,grid_anterior,posicao_ultima_corrida,posicao_equipe_anterior,pontos_equipe_anterior,vitorias_equipe_anterior,dif_para_pole_atual,pontos_anterior,posicao_camp_anterior,num_vitorias_anterior,media_ultimas_3_anterior,media_ultimas_5_anterior,qtde_abandonos_anterior,media_posicao_ganha_anterior,tendencia_desempenho,temp_ar_media,temp_pista_media,umidade_media,corrida_molhada,perc_voltas_chuva
2024,8,bottas,17,72512.0,,,13,monaco,sauber,16,18,10,0,0,,0,20.0,0,17.0,15.5,1,-1.0,1.5,21.6,46.32,63.99,0,0.0
2024,8,gasly,10,71714.0,70896.0,71311.0,10,monaco,alpine,15,16,8,1,0,1041.0,0,19.0,0,13.67,14.0,1,0.33,-0.33,21.6,46.32,63.99,0,0.0
2024,8,hamilton,7,71528.0,71056.0,70621.0,7,monaco,mercedes,8,6,4,79,0,351.0,35,8.0,0,7.0,7.5,1,4.33,-0.5,21.6,46.32,63.99,0,0.0
2024,8,hulkenberg,14,71876.0,71440.0,,19,monaco,haas,10,11,7,7,0,,6,13.0,0,10.67,10.4,0,-1.33,0.27,21.6,46.32,63.99,0,0.0
2024,8,kevin_magnussen,15,71832.0,71725.0,,20,monaco,haas,18,12,7,7,0,,1,16.0,0,15.67,14.0,0,2.0,1.67,21.6,46.32,63.99,0,0.0
2024,8,leclerc,1,71584.0,70825.0,70270.0,1,monaco,ferrari,3,3,2,212,1,0.0,113,2.0,0,3.33,3.2,0,0.33,0.13,21.6,46.32,63.99,0,0.0
2024,8,max_verstappen,6,71711.0,70745.0,70567.0,6,monaco,red_bull,1,1,1,268,5,297.0,161,1.0,5,1.33,1.25,1,-0.33,0.08,21.6,46.32,63.99,0,0.0
2024,8,norris,4,71760.0,70732.0,70542.0,4,monaco,mclaren,2,2,3,154,1,272.0,101,4.0,1,1.67,2.6,0,2.0,-0.93,21.6,46.32,63.99,0,0.0
2024,8,ocon,11,71887.0,71285.0,,17,monaco,alpine,12,14,8,1,0,,1,15.0,0,11.67,13.2,0,1.0,-1.53,21.6,46.32,63.99,0,0.0
2024,8,perez,16,72060.0,,,18,monaco,red_bull,11,8,1,268,5,,107,3.0,0,5.0,4.4,0,0.67,0.6,21.6,46.32,63.99,0,0.0
2024,8,piastri,2,71500.0,70756.0,70424.0,2,monaco,mclaren,5,4,3,154,1,154.0,53,6.0,0,8.33,7.4,0,-3.0,0.93,21.6,46.32,63.99,0,0.0
2024,8,ricciardo,12,71785.0,71482.0,,12,monaco,rb,9,13,6,20,0,,5,14.0,0,14.0,13.33,2,0.5,0.67,21.6,46.32,63.99,0,0.0
2024,8,russell,5,71492.0,70929.0,70543.0,5,monaco,mercedes,6,7,4,79,0,273.0,44,7.0,0,7.0,9.0,0,0.0,-2.0,21.6,46.32,63.99,0,0.0
2024,8,sainz,3,71543.0,71075.0,70518.0,3,monaco,ferrari,4,5,2,212,1,248.0,93,5.0,1,5.0,3.8,0,-0.33,1.2,21.6,46.32,63.99,0,0.0
2024,8,sargeant,15,72020.0,,,15,monaco,williams,19,17,9,0,0,,0,21.0,0,17.0,16.25,1,2.5,0.75,21.6,46.32,63.99,0,0.0
2024,8,stroll,13,71728.0,71563.0,,14,monaco,aston_martin,13,9,5,44,0,,11,11.0,0,13.67,11.8,1,-2.0,1.87,21.6,46.32,63.99,0,0.0
2024,8,tsunoda,8,71852.0,71106.0,70858.0,8,monaco,rb,7,10,6,20,0,588.0,15,10.0,0,8.5,8.5,1,0.0,0.0,21.6,46.32,63.99,0,0.0
2024,8,zhou,18,73028.0,,,16,monaco,sauber,17,15,10,0,0,,0,18.0,0,14.33,14.5,1,3.0,-0.17,21.6,46.32,63.99,0,0.0
2024,9,albon,10,72896.0,72485.0,72796.0,17,villeneuve,williams,9,9,8,2,0,796.0,2,15.0,0,13.5,13.0,2,-2.0,0.5,17.8,24.57,73.38,0,27.4
2024,9,alonso,6,73117.0,72635.0,72228.0,6,villeneuve,aston_martin,14,11,5,44,0,228.0,33,9.0,0,13.0,10.4,0,3.33,2.6,17.8,24.57,73.38,0,27.4
2024,9,bottas,17,73366.0,,,13,villeneuve,sauber,17,13,10,0,0,,0,20.0,0,15.67,15.25,1,0.67,0.42,17.8,24.57,73.38,0,27.4
2024,9,gasly,15,73289.0,72940.0,,9,villeneuve,alpine,10,10,9,2,0,,1,18.0,0,12.67,13.4,1,-0.33,-0.73,17.8,24.57,73.38,0,27.4
2024,9,hamilton,7,72851.0,71979.0,72280.0,4,villeneuve,mercedes,7,7,4,96,0,280.0,42,8.0,0,6.33,7.4,1,1.33,-1.07,17.8,24.57,73.38,0,27.4
2024,9,hulkenberg,19,73978.0,,,11,villeneuve,haas,19,19,7,7,0,,6,13.0,0,11.0,10.75,0,-1.5,0.25,17.8,24.57,73.38,0,27.4
2024,9,kevin_magnussen,14,73217.0,72916.0,,12,villeneuve,haas,20,20,7,7,0,,1,17.0,0,15.5,15.0,0,2.5,0.5,17.8,24.57,73.38,0,27.4
2024,9,leclerc,11,73107.0,72691.0,,19,villeneuve,ferrari,1,1,2,252,2,,138,2.0,1,2.33,3.0,0,-0.33,-0.67,17.8,24.57,73.38,0,27.4
2024,9,max_verstappen,2,72360.0,72549.0,72000.0,1,villeneuve,red_bull,6,6,1,276,5,0.0,169,1.0,5,3.0,2.2,1,-0.33,0.8,17.8,24.57,73.38,0,27.4
2024,9,norris,3,72959.0,72201.0,72021.0,2,villeneuve,mclaren,4,4,3,184,1,21.0,113,3.0,1,2.33,2.8,0,1.33,-0.47,17.8,24.57,73.38,0,27.4
2024,9,ocon,18,73435.0,,,10,villeneuve,alpine,11,17,9,2,0,,1,16.0,0,12.0,12.5,0,0.5,-0.5,17.8,24.57,73.38,0,27.4
2024,9,perez,16,73326.0,,,18,villeneuve,red_bull,16,18,1,276,5,,107,5.0,0,6.0,4.25,0,1.5,1.75,17.8,24.57,73.38,0,27.4
2024,9,piastri,4,72907.0,72462.0,72103.0,5,villeneuve,mclaren,2,2,3,184,1,103.0,71,6.0,0,6.33,7.0,0,-2.0,-0.67,17.8,24.57,73.38,0,27.4
2024,9,ricciardo,5,73240.0,72572.0,72178.0,8,villeneuve,rb,12,12,6,24,0,178.0,5,14.0,0,13.33,13.33,2,0.33,0.0,17.8,24.57,73.38,0,27.4
2024,9,russell,1,73013.0,71742.0,72000.0,3,villeneuve,mercedes,5,5,4,96,0,0.0,54,7.0,0,6.67,6.6,0,-0.67,0.07,17.8,24.57,73.38,0,27.4
2024,9,sainz,12,73038.0,72728.0,,16,villeneuve,ferrari,3,3,2,252,2,,108,4.0,1,4.33,4.2,0,-1.0,0.13,17.8,24.57,73.38,0,27.4
2024,9,sargeant,13,73063.0,72736.0,,20,villeneuve,williams,15,15,8,2,0,,0,21.0,0,16.0,16.5,1,1.0,-0.5,17.8,24.57,73.38,0,27.4
2024,9,stroll,9,73088.0,72659.0,72701.0,7,villeneuve,aston_martin,13,14,5,44,0,701.0,11,11.0,0,13.33,13.4,1,-1.0,-0.07,17.8,24.57,73.38,0,27.4
2024,9,tsunoda,8,72748.0,72303.0,72414.0,14,villeneuve,rb,8,8,6,24,0,414.0,19,10.0,0,8.33,8.75,1,0.0,-0.42,17.8,24.57,73.38,0,27.4
2024,9,zhou,20,74292.0,,,15,villeneuve,sauber,18,16,10,0,0,,0,19.0,0,15.0,14.75,1,3.0,0.25,17.8,24.57,73.38,0,27.4
2024,10,albon,19,73153.0,,,18,catalunya,williams,10,17,9,2,0,,2,16.0,0,9.0,13.0,2,0.0,-4.0,24.13,41.1,63.44,0,0.6
2024,10,alonso,11,72505.0,72128.0,,12,catalunya,aston_martin,6,6,5,58,0,,41,9.0,0,12.0,10.4,0,1.33,1.6,24.13,41.1,63.44,0,0.6
2024,10,bottas,12,72758.0,72227.0,,16,catalunya,sauber,19,13,10,0,0,,0,20.0,0,14.67,15.0,1,2.67,-0.33,24.13,41.1,63.44,0,0.6
2024,10,gasly,7,72651.0,72079.0,71857.0,9,catalunya,alpine,15,9,8,5,0,474.0,3,15.0,0,11.67,12.0,1,1.67,-0.33,24.13,41.1,63.44,0,0.6
2024,10,hamilton,3,72143.0,71792.0,71701.0,3,catalunya,mercedes,7,4,4,124,0,318.0,55,8.0,0,5.67,6.4,1,1.67,-0.73,24.13,41.1,63.44,0,0.6
2024,10,hulkenberg,13,72708.0,72310.0,,11,catalunya,haas,17,11,7,7,0,,6,14.0,0,11.0,10.75,1,2.5,0.25,24.13,41.1,63.44,0,0.6
2024,10,kevin_magnussen,16,72937.0,,,17,catalunya,haas,14,12,7,7,0,,1,18.0,0,12.0,14.75,1,4.0,-2.75,24.13,41.1,63.44,0,0.6
2024,10,leclerc,5,72257.0,72038.0,71731.0,5,catalunya,ferrari,11,19,2,252,2,348.0,138,2.0,1,2.0,2.75,0,0.0,-0.75,24.13,41.1,63.44,0,0.6
2024,10,max_verstappen,2,72306.0,71653.0,71403.0,1,catalunya,red_bull,2,1,1,301,6,20.0,194,1.0,6,2.67,2.2,1,0.33,0.47,24.13,41.1,63.44,0,0.6
2024,10,norris,1,72386.0,71872.0,71383.0,2,catalunya,mclaren,3,2,3,212,1,0.0,131,3.0,1,2.67,2.2,0,0.33,0.47,24.13,41.1,63.44,0,0.6
2024,10,ocon,9,72691.0,72109.0,72125.0,10,catalunya,alpine,18,10,8,5,0,742.0,2,17.0,0,12.0,11.25,1,3.0,0.75,24.13,41.1,63.44,0,0.6
2024,10,perez,8,72477.0,72054.0,72061.0,8,catalunya,red_bull,16,18,1,301,6,678.0,107,5.0,0,8.0,5.0,1,3.0,3.0,24.13,41.1,63.44,0,0.6
2024,10,piastri,10,72460.0,72011.0,,7,catalunya,mclaren,4,5,3,212,1,,81,6.0,0,3.67,6.4,0,0.0,-2.73,24.13,41.1,63.44,0,0.6
2024,10,ricciardo,18,73075.0,,,15,catalunya,rb,5,8,6,28,0,,9,12.0,0,11.0,12.0,2,-2.33,-1.0,24.13,41.1,63.44,0,0.6
2024,10,russell,4,72456.0,71812.0,71703.0,4,catalunya,mercedes,1,3,4,124,0,320.0,69,7.0,0,5.0,5.8,0,-1.0,-0.8,24.13,41.1,63.44,0,0.6
2024,10,sainz,6,72403.0,71874.0,71736.0,6,catalunya,ferrari,12,16,2,252,2,353.0,108,4.0,1,4.0,4.5,0,-0.5,-0.5,24.13,41.1,63.44,0,0.6
2024,10,sargeant,20,73509.0,,,20,catalunya,williams,13,20,9,2,0,,0,21.0,0,16.0,16.33,1,1.0,-0.33,24.13,41.1,63.44,0,0.6
2024,10,stroll,14,72881.0,72372.0,,14,catalunya,aston_martin,9,7,5,58,0,,17,11.0,0,10.0,12.4,1,1.67,-2.4,24.13,41.1,63.44,0,0.6
2024,10,tsunoda,17,72985.0,,,19,catalunya,rb,8,14,6,28,0,,19,10.0,0,10.67,9.75,1,-3.0,0.92,24.13,41.1,63.44,0,0.6
2024,10,zhou,15,72880.0,72738.0,,13,catalunya,sauber,20,15,10,0,0,,0,19.0,0,15.33,14.8,1,3.0,0.53,24.13,41.1,63.44,0,0.6
2024,11,albon,16,65736.0,,,15,red_bull_ring,williams,20,18,9,2,0,,2,17.0,0,13.5,15.0,3,1.0,-1.5,29.43,46.42,35.01,0,0.7
2024,11,alonso,15,65656.0,65639.0,,18,red_bull_ring,aston_martin,10,12,5,58,0,,41,9.0,0,9.67,11.4,0,0.33,-1.73,29.43,46.42,35.01,0,0.7
2024,11,bottas,18,65847.0,,,16,red_bull_ring,sauber,12,16,10,0,0,,0,20.0,0,14.0,15.2,1,2.0,-1.2,29.43,46.42,35.01,0,0.7
2024,11,gasly,13,65598.0,65359.0,,10,red_bull_ring,alpine,7,9,7,8,0,,5,15.0,0,9.33,11.2,1,1.33,-1.87,29.43,46.42,35.01,0,0.7
2024,11,hamilton,5,65541.0,65053.0,64903.0,4,red_bull_ring,mercedes,3,3,4,151,0,589.0,70,8.0,0,4.67,5.2,1,1.0,-0.53,29.43,46.42,35.01,0,0.7
2024,11,hulkenberg,9,65596.0,65262.0,65385.0,6,red_bull_ring,haas,13,11,8,7,0,1071.0,6,14.0,0,11.0,11.0,1,4.0,0.0,29.43,46.42,35.01,0,0.7
2024,11,kevin_magnussen,12,65508.0,65347.0,,8,red_bull_ring,haas,16,17,8,7,0,,1,18.0,0,14.5,15.0,1,0.5,-0.5,29.43,46.42,35.01,0,0.7
2024,11,leclerc,6,65509.0,65104.0,65044.0,11,red_bull_ring,ferrari,5,5,2,270,2,730.0,148,3.0,1,3.0,3.0,1,0.0,0.0,29.43,46.42,35.01,0,0.7
2024,11,max_verstappen,1,65336.0,64469.0,64314.0,5,red_bull_ring,red_bull,2,1,1,330,7,0.0,219,1.0,7,2.67,2.2,1,0.67,0.47,29.43,46.42,35.01,0,0.7
2024,11,norris,2,65450.0,65103.0,64718.0,20,red_bull_ring,mclaren,1,2,3,237,1,404.0,150,2.0,1,2.67,2.2,0,0.0,0.47,29.43,46.42,35.01,0,0.7
2024,11,ocon,10,65574.0,65274.0,65883.0,12,red_bull_ring,alpine,8,10,7,8,0,1569.0,3,16.0,0,10.0,11.0,1,3.0,-1.0,29.43,46.42,35.01,0,0.7
2024,11,perez,8,65587.0,65144.0,65202.0,7,red_bull_ring,red_bull,11,8,1,330,7,888.0,111,5.0,0,8.0,6.67,2,3.0,1.33,29.43,46.42,35.01,0,0.7
2024,11,piastri,7,65311.0,65070.0,65048.0,2,red_bull_ring,mclaren,9,7,3,237,1,734.0,87,6.0,0,4.67,6.2,0,0.33,-1.53,29.43,46.42,35.01,0,0.7
2024,11,ricciardo,11,65569.0,65289.0,,9,red_bull_ring,rb,18,15,6,28,0,,9,12.0,0,11.67,12.6,2,0.0,-0.93,29.43,46.42,35.01,0,0.7
2024,11,russell,3,65585.0,65016.0,64840.0,1,red_bull_ring,mercedes,4,4,4,151,0,526.0,81,7.0,0,4.0,5.4,0,-0.67,-1.4,29.43,46.42,35.01,0,0.7
2024,11,sainz,4,65263.0,65016.0,64851.0,3,red_bull_ring,ferrari,6,6,2,270,2,537.0,116,4.0,1,4.5,4.75,1,0.0,-0.25,29.43,46.42,35.01,0,0.7
2024,11,sargeant,19,65856.0,,,19,red_bull_ring,williams,19,20,9,2,0,,0,21.0,0,17.5,17.33,2,-0.5,0.17,29.43,46.42,35.01,0,0.7
2024,11,stroll,17,65819.0,,,13,red_bull_ring,aston_martin,14,14,5,58,0,,17,11.0,0,11.67,12.2,1,0.33,-0.53,29.43,46.42,35.01,0,0.7
2024,11,tsunoda,14,65563.0,65412.0,,14,red_bull_ring,rb,17,19,6,28,0,,19,10.0,0,13.67,11.6,1,-2.67,2.07,29.43,46.42,35.01,0,0.7
2024,11,zhou,20,66061.0,,,17,red_bull_ring,sauber,15,13,10,0,0,,0,19.0,0,14.67,14.6,1,3.0,0.07,29.43,46.42,35.01,0,0.7
2024,12,albon,9,91135.0,86933.0,86640.0,9,silverstone,williams,16,15,9,2,0,821.0,2,18.0,0,16.5,14.0,3,1.5,2.5,15.77,27.67,67.33,0,34.7
2024,12,alonso,10,91264.0,86730.0,86917.0,8,silverstone,aston_martin,15,18,5,58,0,1098.0,41,9.0,0,12.0,13.2,0,-1.67,-1.2,15.77,27.67,67.33,0,34.7
2024,12,bottas,16,92431.0,,,15,silverstone,sauber,18,16,10,0,0,,0,20.0,0,15.0,15.2,1,1.33,-0.2,15.77,27.67,67.33,0,34.7
2024,12,gasly,20,99804.0,,,20,silverstone,alpine,13,10,8,9,0,,6,15.0,0,9.33,10.8,1,2.33,-1.47,15.77,27.67,67.33,0,34.7
2024,12,hamilton,2,89547.0,86770.0,85990.0,1,silverstone,mercedes,5,4,4,196,1,171.0,85,8.0,0,3.67,4.8,1,1.33,-1.13,15.77,27.67,67.33,0,34.7
2024,12,hulkenberg,6,91929.0,86847.0,86338.0,6,silverstone,haas,9,6,7,19,0,519.0,14,12.0,0,9.33,9.75,1,3.67,-0.42,15.77,27.67,67.33,0,34.7
2024,12,kevin_magnussen,17,92905.0,,,12,silverstone,haas,12,8,7,19,0,,5,16.0,0,12.33,12.25,1,1.67,0.08,15.77,27.67,67.33,0,34.7
2024,12,leclerc,11,90496.0,87097.0,,14,silverstone,ferrari,6,11,2,291,2,,150,3.0,1,8.0,5.0,1,-2.5,3.0,15.77,27.67,67.33,0,34.7
2024,12,max_verstappen,4,91342.0,86796.0,86203.0,2,silverstone,red_bull,1,5,1,355,7,384.0,237,1.0,7,2.33,2.8,1,-0.67,-0.47,15.77,27.67,67.33,0,34.7
2024,12,norris,3,91596.0,86559.0,86030.0,3,silverstone,mclaren,2,20,3,268,1,211.0,156,2.0,1,8.0,6.0,0,-6.0,2.0,15.77,27.67,67.33,0,34.7
2024,12,ocon,18,94557.0,,,16,silverstone,alpine,10,12,8,9,0,,3,17.0,0,10.67,11.5,1,1.33,-0.83,15.77,27.67,67.33,0,34.7
2024,12,perez,19,98348.0,,,17,silverstone,red_bull,8,7,1,355,7,,118,5.0,0,7.5,7.67,2,2.0,-0.17,15.77,27.67,67.33,0,34.7
2024,12,piastri,5,90895.0,86733.0,86237.0,4,silverstone,mclaren,7,2,3,268,1,418.0,112,6.0,0,4.67,4.0,0,2.0,0.67,15.77,27.67,67.33,0,34.7
2024,12,ricciardo,15,91291.0,87949.0,,13,silverstone,rb,11,9,6,30,0,,11,13.0,0,10.67,11.4,2,0.67,-0.73,15.77,27.67,67.33,0,34.7
2024,12,russell,1,90106.0,86723.0,85819.0,19,silverstone,mercedes,3,1,4,196,1,0.0,111,7.0,1,2.67,4.0,0,0.0,-1.33,15.77,27.67,67.33,0,34.7
2024,12,sainz,7,90557.0,86843.0,86509.0,5,silverstone,ferrari,4,3,2,291,2,690.0,135,4.0,1,4.5,4.25,1,0.5,0.25,15.77,27.67,67.33,0,34.7
2024,12,sargeant,12,91608.0,87175.0,,11,silverstone,williams,19,19,9,2,0,,0,21.0,0,19.5,17.75,2,-0.5,1.75,15.77,27.67,67.33,0,34.7
2024,12,stroll,8,91410.0,86938.0,86585.0,7,silverstone,aston_martin,17,13,5,58,0,766.0,17,11.0,0,11.33,11.4,1,2.0,-0.07,15.77,27.67,67.33,0,34.7
2024,12,tsunoda,13,90994.0,87269.0,,10,silverstone,rb,14,14,6,30,0,,19,10.0,0,15.67,13.0,1,-2.67,2.67,15.77,27.67,67.33,0,34.7
2024,12,zhou,14,91190.0,87867.0,,18,silverstone,sauber,20,17,10,0,0,,0,19.0,0,15.0,15.2,1,3.33,-0.2,15.77,27.67,67.33,0,34.7
2024,13,albon,13,77280.0,76429.0,,14,hungaroring,williams,9,9,9,4,0,,4,17.0,0,14.0,12.75,3,1.0,1.25,28.82,44.92,46.92,0,0.0
2024,13,alonso,7,77624.0,76117.0,76043.0,11,hungaroring,aston_martin,10,8,5,68,0,816.0,45,9.0,0,12.67,11.0,0,-1.0,1.67,28.82,44.92,46.92,0,0.0
2024,13,bottas,12,77487.0,76384.0,,16,hungaroring,sauber,16,15,10,0,0,,0,21.0,0,15.67,14.6,1,-0.33,1.07,28.82,44.92,46.92,0,0.0
2024,13,gasly,20,78166.0,,,20,hungaroring,alpine,19,20,8,9,0,,6,15.0,0,9.5,9.5,1,0.5,0.0,28.82,44.92,46.92,0,0.0
2024,13,hamilton,5,77087.0,76307.0,75854.0,3,hungaroring,mercedes,2,1,4,221,2,627.0,110,8.0,1,2.67,3.8,1,0.67,-1.13,28.82,44.92,46.92,0,0.0
2024,13,hulkenberg,11,77362.0,76317.0,,13,hungaroring,haas,6,6,7,27,0,,22,11.0,0,7.67,8.5,1,1.67,-0.83,28.82,44.92,46.92,0,0.0
2024,13,kevin_magnussen,15,77851.0,76548.0,,15,hungaroring,haas,17,12,7,27,0,,5,16.0,0,12.33,12.25,1,2.67,0.08,28.82,44.92,46.92,0,0.0
2024,13,leclerc,6,77437.0,75891.0,75905.0,4,hungaroring,ferrari,11,14,2,302,2,678.0,150,3.0,1,10.0,7.75,1,-2.67,2.25,28.82,44.92,46.92,0,0.0
2024,13,max_verstappen,3,77087.0,75770.0,75273.0,5,hungaroring,red_bull,4,2,1,373,7,46.0,255,1.0,7,2.67,3.0,1,-0.33,-0.33,28.82,44.92,46.92,0,0.0
2024,13,norris,1,77755.0,75540.0,75227.0,2,hungaroring,mclaren,3,3,3,295,1,0.0,171,2.0,1,8.33,6.2,0,-6.33,2.13,28.82,44.92,46.92,0,0.0
2024,13,ocon,19,78049.0,,,18,hungaroring,alpine,18,16,8,9,0,,3,18.0,0,12.67,12.0,1,-0.67,0.67,28.82,44.92,46.92,0,0.0
2024,13,perez,16,77886.0,,,7,hungaroring,red_bull,20,17,1,373,7,,118,6.0,0,10.67,10.67,2,2.33,0.0,28.82,44.92,46.92,0,0.0
2024,13,piastri,2,77504.0,75785.0,75249.0,1,hungaroring,mclaren,5,4,3,295,1,22.0,124,5.0,0,4.33,4.0,0,2.67,0.33,28.82,44.92,46.92,0,0.0
2024,13,ricciardo,9,77050.0,76202.0,76447.0,12,hungaroring,rb,15,13,6,31,0,1220.0,11,13.0,0,12.33,11.4,2,2.33,0.93,28.82,44.92,46.92,0,0.0
2024,13,russell,17,77968.0,,,8,hungaroring,mercedes,1,19,4,221,2,,111,7.0,1,2.5,3.25,0,1.0,-0.75,28.82,44.92,46.92,0,0.0
2024,13,sainz,4,77244.0,75885.0,75696.0,6,hungaroring,ferrari,7,5,2,302,2,469.0,146,4.0,1,4.67,4.25,1,1.0,0.42,28.82,44.92,46.92,0,0.0
2024,13,sargeant,14,77770.0,76543.0,,17,hungaroring,williams,12,11,9,4,0,,0,20.0,0,16.67,16.25,2,0.0,0.42,28.82,44.92,46.92,0,0.0
2024,13,stroll,8,77405.0,76075.0,76244.0,10,hungaroring,aston_martin,8,7,5,68,0,1017.0,23,10.0,0,11.33,11.0,1,1.67,0.33,28.82,44.92,46.92,0,0.0
2024,13,tsunoda,10,77436.0,76121.0,76477.0,9,hungaroring,rb,13,10,6,31,0,1250.0,20,12.0,0,14.33,13.0,1,0.33,1.33,28.82,44.92,46.92,0,0.0
2024,13,zhou,18,78037.0,,,19,hungaroring,sauber,14,18,10,0,0,,0,19.0,0,16.0,15.8,1,0.33,0.2,28.82,44.92,46.92,0,0.0
2024,14,albon,11,115722.0,114473.0,,12,spa,williams,13,14,9,4,0,,4,17.0,0,12.67,14.0,3,0.0,-1.33,21.33,42.27,49.58,0,0.0
2024,14,alonso,9,115489.0,114258.0,114765.0,8,spa,aston_martin,7,11,5,69,0,1606.0,45,9.0,0,12.33,11.0,0,-1.67,1.33,21.33,42.27,49.58,0,0.0
2024,14,bottas,14,115531.0,114764.0,,15,spa,sauber,12,16,10,0,0,,0,21.0,0,15.67,15.2,1,-0.33,0.47,21.33,42.27,49.58,0,0.0
2024,14,gasly,12,114911.0,114635.0,,13,spa,alpine,20,20,8,9,0,,6,15.0,0,10.0,9.33,1,3.0,0.67,21.33,42.27,49.58,0,0.0
2024,14,hamilton,4,115692.0,114037.0,113835.0,1,spa,mercedes,5,3,4,241,2,676.0,125,6.0,1,2.67,3.0,1,1.33,-0.33,21.33,42.27,49.58,0,0.0
2024,14,hulkenberg,16,116308.0,,,18,spa,haas,11,13,7,27,0,,22,11.0,0,8.33,9.4,1,0.33,-1.07,21.33,42.27,49.58,0,0.0
2024,14,kevin_magnussen,17,116500.0,,,14,spa,haas,15,15,7,27,0,,5,16.0,0,11.67,12.8,1,3.0,-1.13,21.33,42.27,49.58,0,0.0
2024,14,leclerc,2,115349.0,114193.0,113754.0,3,spa,ferrari,6,4,3,322,2,595.0,162,3.0,1,9.67,8.5,1,-2.0,1.17,21.33,42.27,49.58,0,0.0
2024,14,max_verstappen,1,114938.0,113837.0,113159.0,4,spa,red_bull,3,5,1,389,7,0.0,265,1.0,7,4.0,2.8,1,-1.33,1.2,21.33,42.27,49.58,0,0.0
2024,14,norris,5,115582.0,114358.0,113981.0,5,spa,mclaren,1,2,2,338,2,822.0,189,2.0,1,8.33,5.8,0,-6.33,2.53,21.33,42.27,49.58,0,0.0
2024,14,ocon,10,115417.0,114460.0,114810.0,9,spa,alpine,19,18,8,9,0,1651.0,3,18.0,0,15.33,13.2,1,0.33,2.13,21.33,42.27,49.58,0,0.0
2024,14,perez,3,115139.0,114470.0,113765.0,7,spa,red_bull,16,7,1,389,7,606.0,124,7.0,0,10.33,9.75,2,4.33,0.58,21.33,42.27,49.58,0,0.0
2024,14,piastri,6,114835.0,114136.0,114027.0,2,spa,mclaren,2,1,2,338,2,868.0,149,5.0,1,2.33,3.8,0,2.33,-1.47,21.33,42.27,49.58,0,0.0
2024,14,ricciardo,13,115451.0,114682.0,,10,spa,rb,9,12,6,33,0,,11,13.0,0,11.33,11.4,2,0.33,-0.07,21.33,42.27,49.58,0,0.0
2024,14,russell,7,115353.0,114095.0,114184.0,20,spa,mercedes,17,8,4,241,2,1025.0,116,8.0,1,4.5,4.0,1,5.5,0.5,21.33,42.27,49.58,0,0.0
2024,14,sainz,8,115169.0,114112.0,114477.0,6,spa,ferrari,4,6,3,322,2,1318.0,154,4.0,1,4.67,5.0,1,0.33,-0.33,21.33,42.27,49.58,0,0.0
2024,14,sargeant,19,117230.0,,,17,spa,williams,14,17,9,4,0,,0,20.0,0,15.67,16.75,2,-0.67,-1.08,21.33,42.27,49.58,0,0.0
2024,14,stroll,15,116072.0,115716.0,,11,spa,aston_martin,8,10,5,69,0,,24,10.0,0,10.0,10.2,1,1.0,-0.2,21.33,42.27,49.58,0,0.0
2024,14,tsunoda,18,116593.0,,,16,spa,rb,10,9,6,33,0,,22,12.0,0,11.0,13.2,1,1.33,-2.2,21.33,42.27,49.58,0,0.0
2024,14,zhou,20,117775.0,,,19,spa,sauber,18,19,10,0,0,,0,19.0,0,18.0,16.4,1,-0.67,1.6,21.33,42.27,49.58,0,0.0
2024,15,albon,10,,70768.0,70653.0,14,zandvoort,williams,10,12,9,4,0,980.0,4,18.0,0,11.67,13.6,3,-1.0,-1.93,19.01,30.81,60.96,0,0.0
2024,15,alonso,7,71493.0,70845.0,70633.0,10,zandvoort,aston_martin,8,8,5,73,0,960.0,49,9.0,0,9.0,11.4,0,-0.67,-2.4,19.01,30.81,60.96,0,0.0
2024,15,bottas,17,72168.0,,,19,zandvoort,sauber,14,15,10,0,0,,0,21.0,0,15.33,15.6,1,-1.33,-0.27,19.01,30.81,60.96,0,0.0
2024,15,gasly,9,71718.0,70815.0,70977.0,9,zandvoort,alpine,12,13,8,11,0,1304.0,6,15.0,0,13.0,10.67,2,-1.0,2.33,19.01,30.81,60.96,0,0.0
2024,15,hamilton,11,71375.0,70948.0,,8,zandvoort,mercedes,3,1,4,266,3,,150,6.0,2,1.67,2.4,1,1.67,-0.73,19.01,30.81,60.96,0,0.0
2024,15,hulkenberg,13,71832.0,71215.0,,11,zandvoort,haas,16,18,7,27,0,,22,11.0,0,12.33,10.8,1,-1.33,1.53,19.01,30.81,60.96,0,0.0
2024,15,kevin_magnussen,14,71630.0,71295.0,,18,zandvoort,haas,17,14,7,27,0,,5,16.0,0,13.67,13.2,1,2.67,0.47,19.01,30.81,60.96,0,0.0
2024,15,leclerc,6,71370.0,70689.0,70582.0,3,zandvoort,ferrari,1,3,3,345,2,909.0,177,3.0,1,7.0,7.4,1,-1.0,-0.4,19.01,30.81,60.96,0,0.0
2024,15,max_verstappen,2,71393.0,70811.0,70029.0,2,zandvoort,red_bull,11,4,1,408,7,356.0,277,1.0,7,3.67,3.4,1,2.33,0.27,19.01,30.81,60.96,0,0.0
