temporada_atual,rodada_atual,id_piloto_atual,posicao_quali_atual,q1_atual,q2_atual,q3_atual,target,id_circuito_atual,id_equipe_atual,grid_anterior,posicao_ultima_corrida,status,pontos_anterior_individual,posicao_equipe_anterior,pontos_equipe_anterior,vitorias_equipe_anterior,dif_para_pole_atual,pontos_anterior,posicao_camp_anterior,num_vitorias_anterior,media_ultimas_3_anterior,media_ultimas_5_anterior,qtde_abandonos_anterior,media_posicao_ganha_anterior,tendencia_desempenho,temp_ar_media,temp_pista_media,umidade_media,corrida_molhada,perc_voltas_chuva
2026,2,colapinto,12,93634.0,93357.0,,10,shanghai,alpine,16,14,Lapped,0,8,1,0,,0,14.0,0,14.0,14.0,0.0,2.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,gasly,7,93788.0,93003.0,92873.0,6,shanghai,alpine,14,10,Lapped,1,8,1,0,809.0,1,10.0,0,10.0,10.0,0.0,4.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,hadjar,9,93632.0,93352.0,93121.0,8,shanghai,red_bull,3,20,Retired,0,4,8,0,1057.0,0,17.0,0,20.0,20.0,1.0,-17.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,hamilton,3,93522.0,92567.0,92415.0,3,shanghai,ferrari,7,4,Finished,12,2,27,0,351.0,12,4.0,0,4.0,4.0,0.0,3.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,hulkenberg,11,94116.0,93354.0,,11,shanghai,audi,11,22,Did not start,0,7,2,0,,0,19.0,0,22.0,22.0,1.0,-11.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,lawson,14,94139.0,93765.0,,7,shanghai,rb,8,13,Lapped,0,6,4,0,,0,13.0,0,13.0,13.0,0.0,-5.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,leclerc,4,93175.0,92486.0,92428.0,4,shanghai,ferrari,4,3,Finished,15,2,27,0,364.0,15,3.0,0,3.0,3.0,0.0,1.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,max_verstappen,8,93417.0,93098.0,93002.0,16,shanghai,red_bull,20,6,Finished,8,4,8,0,938.0,8,6.0,0,6.0,6.0,0.0,14.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,norris,6,93535.0,92910.0,92608.0,20,shanghai,mclaren,6,5,Finished,10,3,10,0,544.0,10,5.0,0,5.0,5.0,0.0,1.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,ocon,13,93974.0,93538.0,,14,shanghai,haas,13,11,Lapped,0,5,6,0,,0,11.0,0,11.0,11.0,0.0,2.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,perez,22,96906.0,,,15,shanghai,cadillac,18,16,Lapped,0,10,0,0,,0,16.0,0,16.0,16.0,0.0,2.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,piastri,5,93590.0,93130.0,92550.0,19,shanghai,mclaren,5,21,Did not start,0,3,10,0,486.0,0,18.0,0,21.0,21.0,1.0,-16.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,russell,2,93262.0,92523.0,92286.0,2,shanghai,mercedes,1,1,Finished,25,1,43,1,222.0,25,1.0,1,1.0,1.0,0.0,0.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,sainz,17,94317.0,,,9,shanghai,williams,21,15,Lapped,0,9,0,0,,0,15.0,0,15.0,15.0,0.0,6.0,0.0,15.57,22.62,55.0,0,0.0
2026,2,stroll,21,95995.0,,,18,shanghai,aston_martin,22,17,Lapped,0,11,0,0,,0,,0,17.0,17.0,0.0,5.0,0.0,15.57,22.62,55.0,0,0.0
2026,3,albon,17,91088.0,,,20,suzuka,williams,22,22,Did not start,0,9,2,0,,0,18.0,0,17.0,17.0,1.0,1.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,alonso,21,92646.0,,,18,suzuka,aston_martin,18,17,Retired,0,11,0,0,,0,21.0,0,17.5,17.5,2.0,0.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,antonelli,1,90035.0,89048.0,88778.0,1,suzuka,mercedes,1,1,Finished,25,1,98,2,0.0,47,2.0,1,1.5,1.5,0.0,0.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,arvid_lindblad,10,90781.0,90109.0,90319.0,14,suzuka,rb,15,12,Lapped,0,6,12,0,1541.0,4,10.0,0,10.0,10.0,0.0,2.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,bearman,18,91090.0,,,22,suzuka,haas,10,5,Finished,10,4,17,0,,17,5.0,0,6.0,6.0,0.0,5.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,bortoleto,9,90359.0,89990.0,90274.0,13,suzuka,audi,16,21,Did not start,0,8,2,0,1496.0,2,14.0,0,15.0,15.0,1.0,-2.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,bottas,20,92330.0,,,19,suzuka,cadillac,19,13,Lapped,0,10,0,0,,0,19.0,0,16.0,16.0,2.0,3.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,colapinto,15,90931.0,90627.0,,16,suzuka,alpine,12,10,Lapped,1,7,10,0,,1,15.0,0,12.0,12.0,0.0,2.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,gasly,7,90584.0,89874.0,89691.0,7,suzuka,alpine,7,6,Finished,8,7,10,0,913.0,9,7.0,0,8.0,8.0,0.0,2.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,hadjar,8,90662.0,90104.0,89978.0,12,suzuka,red_bull,9,8,Finished,4,5,12,0,1200.0,4,11.0,0,14.0,14.0,2.0,-8.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,hamilton,6,90309.0,89589.0,89567.0,6,suzuka,ferrari,3,3,Finished,15,2,67,0,789.0,33,4.0,0,3.5,3.5,0.0,1.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,hulkenberg,13,90358.0,90387.0,,11,suzuka,audi,11,11,Lapped,0,8,2,0,,0,17.0,0,16.5,16.5,1.0,-5.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,lawson,14,90657.0,90495.0,,9,suzuka,rb,14,7,Finished,6,6,12,0,,8,9.0,0,10.0,10.0,0.0,1.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,leclerc,4,89915.0,89303.0,89405.0,3,suzuka,ferrari,4,4,Finished,12,2,67,0,627.0,34,3.0,0,3.5,3.5,0.0,0.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,max_verstappen,11,90519.0,90262.0,,8,suzuka,red_bull,8,16,Retired,0,5,12,0,,8,8.0,0,11.0,11.0,1.0,3.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,norris,5,90401.0,89795.0,89409.0,5,suzuka,mclaren,6,20,Did not start,0,3,18,0,631.0,15,6.0,0,12.5,12.5,1.0,-6.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,ocon,12,90915.0,90309.0,,10,suzuka,haas,13,14,Lapped,0,4,17,0,,0,16.0,0,12.5,12.5,0.0,0.5,0.0,18.56,34.14,52.5,0,0.0
2026,3,perez,19,92206.0,,,17,suzuka,cadillac,21,15,Lapped,0,10,0,0,,0,20.0,0,15.5,15.5,0.0,4.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,piastri,3,90200.0,89451.0,89132.0,2,suzuka,mclaren,5,19,Did not start,0,3,18,0,354.0,3,12.0,0,20.0,20.0,2.0,-15.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,russell,2,89967.0,89686.0,89076.0,4,suzuka,mercedes,2,2,Finished,18,1,98,2,298.0,51,1.0,1,1.5,1.5,0.0,0.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,sainz,16,90927.0,91033.0,,15,suzuka,williams,17,9,Lapped,2,9,2,0,,2,13.0,0,12.0,12.0,0.0,7.0,0.0,18.56,34.14,52.5,0,0.0
2026,3,stroll,22,92920.0,,,21,suzuka,aston_martin,20,18,Retired,0,11,0,0,,0,22.0,0,17.5,17.5,1.0,3.5,0.0,18.56,34.14,52.5,0,0.0
2026,4,albon,15,89720.0,89946.0,,10,miami,williams,17,20,Lapped,0,9,2,0,,0,18.0,0,18.0,18.0,1.0,0.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,alonso,17,91098.0,,,15,miami,aston_martin,21,18,Lapped,0,11,0,0,,0,21.0,0,17.67,17.67,3.0,1.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,antonelli,1,88653.0,88289.0,87798.0,1,miami,mercedes,1,1,Finished,25,1,135,3,0.0,72,1.0,2,1.33,1.33,0.0,0.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,arvid_lindblad,16,90133.0,,,14,miami,rb,10,14,Finished,0,7,14,0,,4,11.0,0,11.33,11.33,0.0,0.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,bearman,12,89340.0,89567.0,,11,miami,haas,18,22,Retired,0,4,18,0,,17,7.0,0,11.33,11.33,1.0,2.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,bortoleto,21,93737.0,,,12,miami,audi,9,13,Finished,0,8,2,0,,2,13.0,0,14.33,14.33,1.0,-2.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,bottas,19,91629.0,,,18,miami,cadillac,20,19,Lapped,0,10,0,0,,0,19.0,0,17.0,17.0,2.0,2.33,0.0,27.13,37.01,70.45,0,1.8
2026,4,colapinto,8,89584.0,88975.0,88762.0,7,miami,alpine,15,16,Finished,0,5,16,0,964.0,1,16.0,0,13.33,13.33,0.0,1.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,gasly,9,89914.0,89070.0,88810.0,21,miami,alpine,7,7,Finished,6,5,16,0,1012.0,15,8.0,0,7.67,7.67,0.0,1.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,hadjar,22,,88941.0,88789.0,22,miami,red_bull,8,12,Finished,0,6,16,0,991.0,4,12.0,0,13.33,13.33,2.0,-6.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,hamilton,6,89483.0,88477.0,88319.0,6,miami,ferrari,6,6,Finished,8,2,90,0,521.0,41,4.0,0,4.33,4.33,0.0,1.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,hulkenberg,10,89645.0,89439.0,,19,miami,audi,13,11,Finished,0,8,2,0,,0,17.0,0,14.67,14.67,1.0,-3.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,lawson,11,89595.0,89499.0,,20,miami,rb,14,9,Finished,2,7,14,0,,10,10.0,0,9.67,9.67,0.0,2.33,0.0,27.13,37.01,70.45,0,1.8
2026,4,leclerc,3,88938.0,88315.0,88143.0,8,miami,ferrari,4,3,Finished,15,2,90,0,345.0,49,3.0,0,3.33,3.33,0.0,0.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,max_verstappen,2,89099.0,88116.0,87964.0,5,miami,red_bull,11,8,Finished,4,6,16,0,166.0,12,9.0,0,10.0,10.0,2.0,3.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,norris,4,89183.0,88920.0,88183.0,2,miami,mclaren,5,5,Finished,10,3,46,0,385.0,25,5.0,0,10.0,10.0,1.0,-4.33,0.0,27.13,37.01,70.45,0,1.8
2026,4,ocon,14,89838.0,89772.0,,13,miami,haas,12,10,Finished,1,4,18,0,,1,15.0,0,11.67,11.67,0.0,1.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,perez,20,91967.0,,,16,miami,cadillac,19,17,Finished,0,10,0,0,,0,20.0,0,16.0,16.0,0.0,3.33,0.0,27.13,37.01,70.45,0,1.8
2026,4,piastri,7,89920.0,88332.0,88500.0,3,miami,mclaren,3,2,Finished,18,3,46,0,702.0,21,6.0,0,14.0,14.0,2.0,-9.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,russell,5,89492.0,88477.0,88197.0,4,miami,mercedes,2,4,Finished,12,1,135,3,399.0,63,2.0,1,2.33,2.33,0.0,-0.67,0.0,27.13,37.01,70.45,0,1.8
2026,4,sainz,13,89540.0,89568.0,,9,miami,williams,16,15,Finished,0,9,2,0,,2,14.0,0,13.0,13.0,0.0,5.0,0.0,27.13,37.01,70.45,0,1.8
2026,4,stroll,18,91164.0,,,17,miami,aston_martin,22,21,Retired,0,11,0,0,,0,22.0,0,18.67,18.67,2.0,2.67,0.0,27.13,37.01,70.45,0,1.8
2026,5,albon,18,74851.0,,,21,villeneuve,williams,15,10,Finished,1,8,5,0,,1,17.0,0,17.33,16.0,1.0,0.67,1.33,12.85,17.83,71.7,0,0.0
2026,5,alonso,19,75196.0,,,20,villeneuve,aston_martin,17,15,Lapped,0,11,0,0,,0,21.0,0,16.67,17.0,3.0,2.0,-0.33,12.85,17.83,71.7,0,0.0
2026,5,antonelli,2,73380.0,73076.0,72646.0,1,villeneuve,mercedes,1,1,Finished,25,1,180,4,68.0,100,1.0,3,1.0,1.25,0.0,0.0,-0.25,12.85,17.83,71.7,0,0.0
2026,5,arvid_lindblad,9,73895.0,73548.0,73280.0,22,villeneuve,rb,16,14,Lapped,0,7,14,0,702.0,4,12.0,0,13.33,12.0,0.0,0.33,1.33,12.85,17.83,71.7,0,0.0
2026,5,bearman,16,74449.0,74416.0,,10,villeneuve,haas,12,11,Lapped,0,6,18,0,,17,8.0,0,12.67,11.25,2.0,0.67,1.42,12.85,17.83,71.7,0,0.0
2026,5,bortoleto,13,74775.0,74071.0,,13,villeneuve,audi,21,12,Lapped,0,9,2,0,,2,15.0,0,15.33,13.75,1.0,0.0,1.58,12.85,17.83,71.7,0,0.0
2026,5,bottas,22,76272.0,,,16,villeneuve,cadillac,19,18,Lapped,0,10,0,0,,0,19.0,0,16.67,17.25,2.0,2.67,-0.58,12.85,17.83,71.7,0,0.0
2026,5,colapinto,10,74466.0,73857.0,73697.0,6,villeneuve,alpine,8,7,Finished,6,5,23,0,1119.0,7,11.0,0,11.0,11.75,0.0,0.67,-0.75,12.85,17.83,71.7,0,0.0
2026,5,gasly,14,74698.0,74187.0,,8,villeneuve,alpine,9,21,Retired,0,5,23,0,,16,9.0,0,11.33,11.0,1.0,-3.67,0.33,12.85,17.83,71.7,0,0.0
2026,5,hadjar,7,73654.0,72975.0,72935.0,5,villeneuve,red_bull,22,22,Retired,0,4,30,0,357.0,4,13.0,0,14.0,15.5,3.0,-1.0,-1.5,12.85,17.83,71.7,0,0.0
2026,5,hamilton,5,73767.0,73041.0,72868.0,2,villeneuve,ferrari,6,6,Finished,8,2,110,0,290.0,51,5.0,0,5.0,4.75,0.0,0.0,0.25,12.85,17.83,71.7,0,0.0
2026,5,hulkenberg,11,74562.0,73886.0,,12,villeneuve,audi,10,19,Retired,0,9,2,0,,0,18.0,0,13.67,15.75,2.0,-2.33,-2.08,12.85,17.83,71.7,0,0.0
2026,5,lawson,12,74346.0,73897.0,,7,villeneuve,rb,11,20,Retired,0,7,14,0,,10,10.0,0,12.0,12.25,1.0,1.0,-0.25,12.85,17.83,71.7,0,0.0
2026,5,leclerc,8,73825.0,73496.0,72976.0,4,villeneuve,ferrari,3,8,Finished,4,2,110,0,398.0,59,3.0,0,5.0,4.5,0.0,-1.33,0.5,12.85,17.83,71.7,0,0.0
2026,5,max_verstappen,6,74067.0,73479.0,72907.0,3,villeneuve,red_bull,2,5,Finished,10,4,30,0,329.0,26,7.0,0,9.67,8.75,2.0,-2.67,0.92,12.85,17.83,71.7,0,0.0
2026,5,norris,3,73503.0,73049.0,72729.0,18,villeneuve,mclaren,4,2,Finished,18,3,94,0,151.0,51,4.0,0,9.0,8.0,1.0,-4.0,1.0,12.85,17.83,71.7,0,0.0
2026,5,ocon,17,74845.0,,,14,villeneuve,haas,14,13,Lapped,0,6,18,0,,1,16.0,0,12.33,12.0,0.0,0.67,0.33,12.85,17.83,71.7,0,0.0
2026,5,perez,20,75429.0,,,17,villeneuve,cadillac,20,16,Lapped,0,10,0,0,,0,20.0,0,16.0,16.0,0.0,4.0,0.0,12.85,17.83,71.7,0,0.0
2026,5,piastri,4,73559.0,73285.0,72781.0,11,villeneuve,mclaren,7,3,Finished,15,3,94,0,203.0,43,6.0,0,8.0,11.25,2.0,-3.0,-3.25,12.85,17.83,71.7,0,0.0
2026,5,russell,1,73953.0,73079.0,72578.0,19,villeneuve,mercedes,5,4,Finished,12,1,180,4,0.0,80,2.0,1,3.33,2.75,0.0,-0.33,0.58,12.85,17.83,71.7,0,0.0
2026,5,sainz,15,74276.0,74273.0,,9,villeneuve,williams,13,9,Finished,2,8,5,0,,4,14.0,0,11.0,12.0,0.0,4.33,-1.0,12.85,17.83,71.7,0,0.0
2026,5,stroll,21,76195.0,,,15,villeneuve,aston_martin,18,17,Lapped,0,11,0,0,,0,22.0,0,18.67,18.25,3.0,1.33,0.42,12.85,17.83,71.7,0,0.0
2026,6,albon,11,74321.0,73787.0,,8,monaco,williams,18,21,Retired,0,8,7,0,,1,17.0,0,17.0,17.0,2.0,-0.33,0.0,23.68,37.98,62.2,0,0.0
2026,6,alonso,21,75349.0,,,10,monaco,aston_martin,19,20,Retired,0,11,0,0,,0,22.0,0,17.67,17.6,4.0,1.33,0.07,23.68,37.98,62.2,0,0.0
2026,6,antonelli,1,73599.0,72704.0,72051.0,1,monaco,mercedes,2,1,Finished,25,1,219,5,0.0,131,1.0,4,1.0,1.2,0.0,0.33,-0.2,23.68,37.98,62.2,0,0.0
2026,6,arvid_lindblad,15,74685.0,74248.0,,7,monaco,rb,9,22,Did not start,0,6,21,0,,5,14.0,0,16.67,14.0,1.0,-5.0,2.67,23.68,37.98,62.2,0,0.0
2026,6,bearman,19,74814.0,,,20,monaco,haas,16,10,Lapped,1,7,19,0,,18,9.0,0,14.33,11.0,2.0,1.0,3.33,23.68,37.98,62.2,0,0.0
2026,6,bortoleto,16,74683.0,,,11,monaco,audi,13,13,Lapped,0,9,2,0,,2,15.0,0,12.67,13.6,1.0,1.67,-0.93,23.68,37.98,62.2,0,0.0
2026,6,bottas,20,75283.0,,,21,monaco,cadillac,21,16,Lapped,0,10,0,0,,0,19.0,0,17.67,17.0,2.0,2.33,0.67,23.68,37.98,62.2,0,0.0
2026,6,colapinto,14,74573.0,73995.0,,14,monaco,alpine,10,6,Lapped,8,5,35,0,,15,11.0,0,9.67,10.6,0.0,1.33,-0.93,23.68,37.98,62.2,0,0.0
2026,6,gasly,9,74469.0,73762.0,73226.0,3,monaco,alpine,14,8,Lapped,4,5,35,0,1175.0,20,8.0,0,12.0,10.4,2.0,-2.0,1.6,23.68,37.98,62.2,0,0.0
2026,6,hadjar,5,74408.0,72722.0,72434.0,4,monaco,red_bull,7,5,Lapped,10,4,57,0,383.0,14,12.0,0,13.0,13.4,4.0,-0.67,-0.4,23.68,37.98,62.2,0,0.0
2026,6,hamilton,3,73777.0,72934.0,72279.0,2,monaco,ferrari,5,2,Finished,18,2,147,0,228.0,72,4.0,0,4.67,4.2,0.0,1.0,0.47,23.68,37.98,62.2,0,0.0
2026,6,hulkenberg,13,73923.0,73902.0,,13,monaco,audi,11,12,Lapped,0,9,2,0,,0,18.0,0,14.0,15.0,3.0,-2.67,-1.0,23.68,37.98,62.2,0,0.0
2026,6,lawson,10,74498.0,73471.0,73412.0,6,monaco,rb,12,7,Lapped,6,6,21,0,1361.0,16,10.0,0,12.0,11.2,2.0,0.33,0.8,23.68,37.98,62.2,0,0.0
2026,6,leclerc,4,73293.0,72774.0,72351.0,17,monaco,ferrari,8,4,Finished,12,2,147,0,300.0,75,3.0,0,5.0,4.4,0.0,0.0,0.6,23.68,37.98,62.2,0,0.0
2026,6,max_verstappen,2,73490.0,72499.0,72094.0,22,monaco,red_bull,6,3,Finished,15,4,57,0,43.0,43,7.0,0,5.33,7.6,2.0,1.0,-2.27,23.68,37.98,62.2,0,0.0
2026,6,norris,8,73630.0,72919.0,72765.0,19,monaco,mclaren,3,18,Retired,0,3,106,0,714.0,58,5.0,0,8.33,10.0,2.0,-4.33,-1.67,23.68,37.98,62.2,0,0.0
2026,6,ocon,17,74722.0,,,9,monaco,haas,17,14,Lapped,0,7,19,0,,1,16.0,0,12.33,12.4,0.0,2.0,-0.07,23.68,37.98,62.2,0,0.0
2026,6,perez,18,74747.0,,,15,monaco,cadillac,20,17,Retired,0,10,0,0,,0,20.0,0,16.67,16.2,1.0,3.0,0.47,23.68,37.98,62.2,0,0.0
2026,6,piastri,7,74159.0,72983.0,72624.0,5,monaco,mclaren,4,11,Lapped,0,3,106,0,573.0,48,6.0,0,5.33,11.2,2.0,-0.67,-5.87,23.68,37.98,62.2,0,0.0
2026,6,russell,6,74214.0,73238.0,72445.0,12,monaco,mercedes,1,19,Retired,0,1,219,5,394.0,88,2.0,1,9.0,6.0,1.0,-6.33,3.0,23.68,37.98,62.2,0,0.0
2026,6,sainz,12,74348.0,73815.0,,16,monaco,williams,15,9,Lapped,2,8,7,0,,6,13.0,0,11.0,11.4,0.0,3.67,-0.4,23.68,37.98,62.2,0,0.0
2026,6,stroll,22,76061.0,,,18,monaco,aston_martin,22,15,Lapped,0,11,0,0,,0,21.0,0,17.67,17.6,3.0,3.0,0.07,23.68,37.98,62.2,0,0.0
2026,7,albon,18,77424.0,,,18,catalunya,williams,11,8,Finished,4,8,11,0,,5,15.0,0,13.0,16.2,3.0,1.67,-3.2,30.53,50.29,28.87,0,0.0
2026,7,alonso,22,78815.0,,,19,catalunya,aston_martin,21,10,Finished,1,10,1,0,,1,18.0,0,15.0,16.0,5.0,4.0,-1.0,30.53,50.29,28.87,0,0.0
2026,7,antonelli,3,75977.0,75295.0,74998.0,16,catalunya,mercedes,1,1,Finished,25,1,244,6,319.0,156,1.0,5,1.0,1.0,0.0,0.33,0.0,30.53,50.29,28.87,0,0.0
2026,7,arvid_lindblad,11,76425.0,75840.0,,9,catalunya,rb,15,7,Finished,6,6,35,0,,11,13.0,0,14.33,13.8,1.0,-1.0,0.53,30.53,50.29,28.87,0,0.0
2026,7,bearman,15,76571.0,76389.0,,17,catalunya,haas,19,20,Retired,0,7,21,0,,18,11.0,0,13.67,13.6,3.0,2.0,0.07,30.53,50.29,28.87,0,0.0
2026,7,bortoleto,12,76616.0,76001.0,,11,catalunya,audi,16,11,Finished,0,9,2,0,,2,17.0,0,12.0,14.0,1.0,4.67,-2.0,30.53,50.29,28.87,0,0.0
2026,7,bottas,20,77757.0,,,21,catalunya,cadillac,20,21,Retired,0,11,0,0,,0,20.0,0,18.33,17.4,3.0,1.67,0.93,30.53,50.29,28.87,0,0.0
2026,7,colapinto,13,76590.0,76191.0,,10,catalunya,alpine,14,14,Finished,0,5,50,0,,15,12.0,0,9.0,10.6,0.0,1.67,-1.6,30.53,50.29,28.87,0,0.0
2026,7,gasly,14,76599.0,76261.0,,7,catalunya,alpine,9,3,Finished,15,5,50,0,,35,8.0,0,10.67,9.0,2.0,0.0,1.67,30.53,50.29,28.87,0,0.0
