temporada_atual,rodada_atual,id_piloto_atual,posicao_quali_atual,q1_atual,q2_atual,q3_atual,target,id_circuito_atual,id_equipe_atual,grid_anterior,posicao_ultima_corrida,posicao_equipe_anterior,pontos_equipe_anterior,vitorias_equipe_anterior,dif_para_pole_atual,pontos_anterior,posicao_camp_anterior,num_vitorias_anterior,media_ultimas_3_anterior,media_ultimas_5_anterior,qtde_abandonos_anterior,media_posicao_ganha_anterior,tendencia_desempenho,temp_ar_media,temp_pista_media,umidade_media,corrida_molhada,perc_voltas_chuva
2022,2,hulkenberg,18,90543.0,,,12,jeddah,aston_martin,17,17,7,0,0,,0,17.0,0,17.0,17.0,0,0.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,kevin_magnussen,10,89831.0,89546.0,89588.0,9,jeddah,haas,7,5,3,10,0,1388.0,10,5.0,0,5.0,5.0,0,2.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,latifi,19,91817.0,,,18,jeddah,williams,20,16,8,0,0,,0,16.0,0,16.0,16.0,0,4.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,leclerc,2,89039.0,88780.0,88225.0,2,jeddah,ferrari,1,1,1,44,1,25.0,26,1.0,1,1.0,1.0,0,0.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,max_verstappen,4,88928.0,88945.0,88461.0,1,jeddah,red_bull,2,19,10,0,0,261.0,0,19.0,0,19.0,19.0,0,-17.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,mick_schumacher,14,90167.0,89920.0,,20,jeddah,haas,12,11,3,10,0,,0,11.0,0,11.0,11.0,0,1.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,norris,11,89957.0,89651.0,,7,jeddah,mclaren,13,15,9,0,0,,0,15.0,0,15.0,15.0,0,-2.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,ocon,5,90093.0,89584.0,89068.0,6,jeddah,alpine,11,7,5,8,0,868.0,6,7.0,0,7.0,7.0,0,4.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,perez,1,89705.0,88924.0,88200.0,4,jeddah,red_bull,4,18,10,0,0,0.0,0,18.0,0,18.0,18.0,0,-14.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,ricciardo,12,90009.0,89773.0,,17,jeddah,mclaren,18,14,9,0,0,,0,14.0,0,14.0,14.0,0,4.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,russell,6,89680.0,89618.0,89104.0,5,jeddah,mercedes,9,4,2,27,0,904.0,12,4.0,0,4.0,4.0,0,5.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,sainz,3,88855.0,88686.0,88402.0,3,jeddah,ferrari,3,2,1,44,1,202.0,18,2.0,0,2.0,2.0,0,1.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,stroll,15,90256.0,91009.0,,13,jeddah,aston_martin,19,12,7,0,0,,0,12.0,0,12.0,12.0,0,7.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,tsunoda,20,,,,19,jeddah,alphatauri,16,8,6,4,0,,4,8.0,0,8.0,8.0,0,8.0,0.0,25.42,28.41,59.66,0,0.0
2022,2,zhou,13,89978.0,89819.0,,11,jeddah,alfa,15,10,4,9,0,,1,10.0,0,10.0,10.0,0,5.0,0.0,25.42,28.41,59.66,0,0.0
2022,3,albon,16,80135.0,,,10,albert_park,williams,16,14,10,0,0,,0,18.0,0,13.5,13.5,0,1.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,alonso,10,79192.0,78815.0,,17,albert_park,alpine,7,16,4,16,0,,2,13.0,0,9.0,9.0,0,-1.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,bottas,12,79251.0,79410.0,,8,albert_park,alfa,8,15,6,9,0,,8,9.0,0,6.0,6.0,0,0.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,gasly,11,79580.0,79226.0,,9,albert_park,alphatauri,9,8,7,8,0,,4,12.0,0,8.0,8.0,1,1.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,hamilton,5,79401.0,79106.0,78825.0,4,albert_park,mercedes,15,10,2,38,0,957.0,16,5.0,0,6.5,6.5,0,3.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,kevin_magnussen,17,80254.0,,,14,albert_park,haas,10,9,5,12,0,,12,8.0,0,7.0,7.0,0,1.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,latifi,19,81372.0,,,16,albert_park,williams,18,18,10,0,0,,0,20.0,0,16.0,16.0,0,4.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,leclerc,1,78881.0,78606.0,77868.0,1,albert_park,ferrari,2,2,1,78,1,0.0,45,1.0,1,1.5,1.5,0,0.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,max_verstappen,2,78580.0,78611.0,78154.0,18,albert_park,red_bull,4,1,3,37,1,286.0,25,3.0,1,10.0,10.0,0,-7.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,mick_schumacher,15,80104.0,80465.0,,13,albert_park,haas,0,20,5,12,0,,0,15.0,0,11.0,11.0,0,1.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,norris,4,79280.0,79066.0,78703.0,5,albert_park,mclaren,11,7,8,6,0,835.0,6,10.0,0,11.0,11.0,0,1.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,ocon,8,79605.0,79136.0,79061.0,7,albert_park,alpine,5,6,4,16,0,1193.0,14,6.0,0,6.5,6.5,0,1.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,perez,3,78834.0,78340.0,78240.0,2,albert_park,red_bull,1,4,3,37,1,372.0,12,7.0,0,11.0,11.0,0,-8.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,ricciardo,7,79665.0,79130.0,79032.0,6,albert_park,mclaren,14,17,8,6,0,1164.0,0,19.0,0,14.0,14.0,0,4.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,russell,6,79405.0,79076.0,78933.0,3,albert_park,mercedes,6,5,2,38,0,1065.0,22,4.0,0,4.5,4.5,0,3.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,sainz,9,78983.0,78469.0,79408.0,20,albert_park,ferrari,3,3,1,78,1,1540.0,33,2.0,0,2.5,2.5,0,0.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,stroll,20,,,,12,albert_park,aston_martin,13,13,9,0,0,,0,16.0,0,12.5,12.5,0,3.5,0.0,26.7,37.41,43.65,0,0.0
2022,3,tsunoda,13,79742.0,79424.0,,15,albert_park,alphatauri,19,19,7,8,0,,4,11.0,0,8.0,8.0,0,8.0,0.0,26.7,37.41,43.65,0,0.0
2022,3,vettel,18,81149.0,,,19,albert_park,aston_martin,,,9,0,0,,,,,,,,,,26.7,37.41,43.65,0,0.0
2022,3,zhou,14,79910.0,80155.0,,11,albert_park,alfa,12,11,6,9,0,,1,14.0,0,10.5,10.5,0,3.0,0.0,26.7,37.41,43.65,0,0.0
2022,4,albon,20,,,,11,imola,williams,20,10,9,1,0,,1,16.0,0,12.33,12.33,0,4.33,0.0,12.9,17.42,83.17,0,0.0
2022,4,alonso,5,80198.0,79595.0,89202.0,19,imola,alpine,10,17,5,22,0,1203.0,2,14.0,0,13.0,13.0,1,-4.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,bottas,8,80419.0,80192.0,90439.0,5,imola,alfa,12,8,6,13,0,2440.0,12,10.0,0,7.0,7.0,1,2.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,gasly,17,80732.0,,,12,imola,alphatauri,11,9,8,10,0,,6,12.0,0,8.5,8.5,1,1.5,0.0,12.9,17.42,83.17,0,0.0
2022,4,hamilton,13,80470.0,81138.0,,13,imola,mercedes,5,4,2,65,0,,28,5.0,0,5.67,5.67,0,2.67,0.0,12.9,17.42,83.17,0,0.0
2022,4,kevin_magnussen,4,80147.0,79902.0,89164.0,9,imola,haas,16,14,7,12,0,1165.0,12,9.0,0,9.33,9.33,0,1.67,0.0,12.9,17.42,83.17,0,0.0
2022,4,latifi,18,81971.0,,,16,imola,williams,18,16,9,1,0,,0,20.0,0,16.0,16.0,1,3.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,leclerc,2,78796.0,79584.0,88778.0,6,imola,ferrari,1,1,1,104,2,779.0,71,1.0,2,1.33,1.33,0,0.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,max_verstappen,1,79295.0,78793.0,87999.0,1,imola,red_bull,2,18,3,55,1,0.0,25,6.0,1,10.0,10.0,0,-7.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,mick_schumacher,12,80422.0,80916.0,,17,imola,haas,15,13,7,12,0,,0,17.0,0,12.0,12.0,0,1.5,0.0,12.9,17.42,83.17,0,0.0
2022,4,norris,3,80168.0,79294.0,89131.0,3,imola,mclaren,4,5,4,24,0,1132.0,16,8.0,0,9.0,9.0,0,0.33,0.0,12.9,17.42,83.17,0,0.0
2022,4,ocon,19,82338.0,,,14,imola,alpine,8,7,5,22,0,,20,7.0,0,6.67,6.67,0,1.33,0.0,12.9,17.42,83.17,0,0.0
2022,4,perez,7,79773.0,79296.0,89808.0,2,imola,red_bull,3,2,3,55,1,1809.0,30,4.0,0,8.0,8.0,0,-5.33,0.0,12.9,17.42,83.17,0,0.0
2022,4,ricciardo,6,79980.0,80031.0,89742.0,18,imola,mclaren,7,6,4,24,0,1743.0,8,11.0,0,10.0,10.0,1,2.5,0.0,12.9,17.42,83.17,0,0.0
2022,4,russell,11,80383.0,80757.0,,4,imola,mercedes,6,3,2,65,0,,37,2.0,0,4.0,4.0,0,3.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,sainz,10,79305.0,78990.0,,20,imola,ferrari,9,20,1,104,2,,33,3.0,0,2.5,2.5,0,0.5,0.0,12.9,17.42,83.17,0,0.0
2022,4,stroll,15,80342.0,88119.0,,10,imola,aston_martin,19,12,10,0,0,,0,18.0,0,12.33,12.33,0,4.67,0.0,12.9,17.42,83.17,0,0.0
2022,4,tsunoda,16,80474.0,,,7,imola,alphatauri,13,15,8,10,0,,4,13.0,0,11.5,11.5,1,3.0,0.0,12.9,17.42,83.17,0,0.0
2022,4,vettel,9,80364.0,79957.0,91062.0,8,imola,aston_martin,17,19,10,0,0,3063.0,0,,0,,,0,,,12.9,17.42,83.17,0,0.0
2022,4,zhou,14,79730.0,81434.0,,15,imola,alfa,14,11,6,13,0,,1,15.0,0,10.67,10.67,0,3.0,0.0,12.9,17.42,83.17,0,0.0
2022,5,albon,18,91266.0,,,9,miami,williams,18,11,10,1,0,,1,17.0,0,11.67,12.0,0,6.33,-0.33,30.62,42.82,58.86,0,5.6
2022,5,alonso,11,90407.0,90160.0,,11,miami,alpine,9,19,6,22,0,,2,15.0,0,17.0,13.0,1,-7.0,4.0,30.62,42.82,58.86,0,5.6
2022,5,bottas,5,90845.0,89751.0,89475.0,7,miami,alfa,7,5,5,25,0,679.0,24,8.0,0,6.5,6.33,1,3.0,0.17,30.62,42.82,58.86,0,5.6
2022,5,gasly,7,90779.0,90128.0,89690.0,18,miami,alphatauri,17,12,7,16,0,894.0,6,13.0,0,9.67,9.67,1,2.67,0.0,30.62,42.82,58.86,0,5.6
2022,5,hamilton,6,90388.0,89797.0,89625.0,6,miami,mercedes,14,13,3,77,0,829.0,28,7.0,0,9.0,7.5,0,2.33,1.5,30.62,42.82,58.86,0,5.6
2022,5,kevin_magnussen,16,90975.0,,,16,miami,haas,8,9,8,15,0,,15,10.0,0,10.67,9.25,0,0.67,1.42,30.62,42.82,58.86,0,5.6
2022,5,latifi,19,91325.0,,,14,miami,williams,19,16,10,1,0,,0,21.0,0,16.0,16.0,1,2.5,0.0,30.62,42.82,58.86,0,5.6
2022,5,leclerc,1,89474.0,89130.0,88796.0,2,miami,ferrari,2,6,1,124,2,0.0,86,1.0,2,3.0,2.5,0,-1.33,0.5,30.62,42.82,58.86,0,5.6
2022,5,max_verstappen,3,89836.0,89202.0,88991.0,1,miami,red_bull,1,1,2,113,2,195.0,59,2.0,2,1.0,7.0,1,1.5,-6.0,30.62,42.82,58.86,0,5.6
2022,5,mick_schumacher,15,90645.0,90423.0,,15,miami,haas,10,17,8,15,0,,0,19.0,0,15.0,13.67,0,-2.5,1.33,30.62,42.82,58.86,0,5.6
2022,5,norris,8,90761.0,89634.0,89750.0,19,miami,mclaren,5,3,4,46,0,954.0,35,6.0,0,5.0,7.5,0,1.67,-2.5,30.62,42.82,58.86,0,5.6
2022,5,ocon,20,,,,8,miami,alpine,16,14,6,22,0,,20,9.0,0,9.0,8.5,0,0.67,0.5,30.62,42.82,58.86,0,5.6
2022,5,perez,4,90055.0,89673.0,89036.0,4,miami,red_bull,3,2,2,113,2,240.0,54,3.0,0,2.67,6.5,0,-0.33,-3.83,30.62,42.82,58.86,0,5.6
2022,5,ricciardo,14,90583.0,90310.0,,13,miami,mclaren,6,18,4,46,0,,11,11.0,0,12.0,12.67,1,-5.5,-0.67,30.62,42.82,58.86,0,5.6
2022,5,russell,12,90490.0,90173.0,,5,miami,mercedes,11,4,3,77,0,,49,4.0,0,4.0,4.0,0,3.67,0.0,30.62,42.82,58.86,0,5.6
2022,5,sainz,2,90079.0,89729.0,88986.0,3,miami,ferrari,4,20,1,124,2,190.0,38,5.0,0,3.0,2.5,1,0.0,0.5,30.62,42.82,58.86,0,5.6
2022,5,stroll,10,90441.0,89996.0,90676.0,10,miami,aston_martin,15,10,9,5,0,1880.0,1,18.0,0,11.67,11.75,0,4.0,-0.08,30.62,42.82,58.86,0,5.6
2022,5,tsunoda,9,90485.0,90031.0,89932.0,12,miami,alphatauri,12,7,7,16,0,1136.0,10,12.0,0,11.0,10.0,1,1.5,1.0,30.62,42.82,58.86,0,5.6
2022,5,vettel,13,90677.0,90214.0,,17,miami,aston_martin,13,8,9,5,0,,4,14.0,0,8.0,8.0,1,5.0,0.0,30.62,42.82,58.86,0,5.6
2022,5,zhou,17,91020.0,,,20,miami,alfa,0,15,5,25,0,,1,16.0,0,12.33,11.75,0,-3.67,0.58,30.62,42.82,58.86,0,5.6
2022,6,albon,19,81645.0,,,18,catalunya,williams,18,9,10,3,0,,3,15.0,0,10.0,11.4,0,8.67,-1.4,36.57,48.96,7.11,0,0.0
2022,6,alonso,17,81043.0,,,9,catalunya,alpine,11,11,6,26,0,,2,16.0,0,14.0,12.33,2,-3.5,1.67,36.57,48.96,7.11,0,0.0
2022,6,bottas,7,80355.0,80053.0,79608.0,6,catalunya,alfa,5,7,5,31,0,858.0,30,8.0,0,6.67,6.5,1,1.33,0.17,36.57,48.96,7.11,0,0.0
2022,6,gasly,14,80719.0,80861.0,,13,catalunya,alphatauri,7,18,7,16,0,,6,13.0,0,10.5,9.67,1,3.5,0.83,36.57,48.96,7.11,0,0.0
2022,6,hamilton,6,80252.0,79794.0,79512.0,5,catalunya,mercedes,6,6,3,95,0,762.0,36,6.0,0,7.67,7.2,0,0.67,0.47,36.57,48.96,7.11,0,0.0
2022,6,kevin_magnussen,8,80227.0,79810.0,79682.0,17,catalunya,haas,16,16,8,15,0,932.0,15,10.0,0,13.0,10.6,0,0.33,2.4,36.57,48.96,7.11,0,0.0
2022,6,latifi,20,81915.0,,,16,catalunya,williams,19,14,10,3,0,,0,21.0,0,15.33,15.5,1,3.33,-0.17,36.57,48.96,7.11,0,0.0
2022,6,leclerc,1,79861.0,79969.0,78750.0,20,catalunya,ferrari,1,2,1,157,2,0.0,104,1.0,2,3.0,2.4,0,-1.67,0.6,36.57,48.96,7.11,0,0.0
2022,6,max_verstappen,2,80091.0,79219.0,79073.0,1,catalunya,red_bull,3,1,2,151,3,323.0,85,2.0,3,1.0,5.5,1,1.0,-4.5,36.57,48.96,7.11,0,0.0
2022,6,mick_schumacher,10,80683.0,80436.0,80368.0,14,catalunya,haas,15,15,8,15,0,1618.0,0,19.0,0,15.0,14.0,0,-1.67,1.0,36.57,48.96,7.11,0,0.0
2022,6,norris,11,80838.0,80471.0,,8,catalunya,mclaren,8,19,4,46,0,,35,7.0,0,4.0,7.5,0,0.5,-3.5,36.57,48.96,7.11,0,0.0
2022,6,ocon,12,80880.0,80638.0,,7,catalunya,alpine,20,8,6,26,0,,24,9.0,0,9.67,8.4,0,5.0,1.27,36.57,48.96,7.11,0,0.0
2022,6,perez,5,80447.0,79830.0,79420.0,2,catalunya,red_bull,4,4,2,151,3,670.0,66,3.0,0,2.67,6.0,0,0.67,-3.33,36.57,48.96,7.11,0,0.0
2022,6,ricciardo,9,80549.0,80287.0,80297.0,12,catalunya,mclaren,14,13,4,46,0,1547.0,11,11.0,0,12.33,12.75,1,-3.33,-0.42,36.57,48.96,7.11,0,0.0
2022,6,russell,4,80218.0,79470.0,79393.0,3,catalunya,mercedes,12,5,3,95,0,643.0,59,4.0,0,4.0,4.2,0,5.67,-0.2,36.57,48.96,7.11,0,0.0
2022,6,sainz,3,79892.0,79453.0,79166.0,4,catalunya,ferrari,2,3,1,157,2,416.0,53,5.0,0,3.0,2.67,2,-1.0,0.33,36.57,48.96,7.11,0,0.0
2022,6,stroll,18,81418.0,,,15,catalunya,aston_martin,0,10,9,6,0,,2,17.0,0,10.67,11.4,0,0.67,-0.73,36.57,48.96,7.11,0,0.0
2022,6,tsunoda,13,80707.0,80639.0,,10,catalunya,alphatauri,9,12,7,16,0,,10,12.0,0,11.33,10.5,1,0.0,0.83,36.57,48.96,7.11,0,0.0
2022,6,vettel,16,80954.0,,,11,catalunya,aston_martin,0,17,9,6,0,,4,14.0,0,12.5,12.5,1,-6.0,0.0,36.57,48.96,7.11,0,0.0
2022,6,zhou,15,80476.0,81094.0,,19,catalunya,alfa,17,20,5,31,0,,1,18.0,0,13.0,11.75,0,-6.0,1.25,36.57,48.96,7.11,0,0.0
2022,7,albon,16,73611.0,,,18,monaco,williams,18,18,10,3,0,,3,16.0,0,12.67,12.4,0,5.33,0.27,22.27,31.04,75.67,0,43.7
2022,7,alonso,7,73394.0,72688.0,72247.0,7,monaco,alpine,20,9,6,34,0,871.0,4,15.0,0,10.0,12.33,2,5.5,-2.33,22.27,31.04,75.67,0,43.7
2022,7,bottas,12,73541.0,72909.0,,9,monaco,alfa,7,6,5,39,0,,38,8.0,0,6.0,6.5,1,0.33,-0.5,22.27,31.04,75.67,0,43.7
2022,7,gasly,17,73660.0,,,11,monaco,alphatauri,14,13,7,17,0,,6,13.0,0,12.5,10.5,2,3.0,2.0,22.27,31.04,75.67,0,43.7
2022,7,hamilton,8,73444.0,72595.0,72560.0,8,monaco,mercedes,6,5,3,120,0,1184.0,46,6.0,0,8.0,7.6,0,0.67,0.4,22.27,31.04,75.67,0,43.7
2022,7,kevin_magnussen,13,73069.0,72921.0,,20,monaco,haas,8,17,8,15,0,,15,10.0,0,14.0,13.0,0,-3.33,1.0,22.27,31.04,75.67,0,43.7
2022,7,latifi,19,74403.0,,,15,monaco,williams,19,16,10,3,0,,0,21.0,0,15.33,15.5,1,3.67,-0.17,22.27,31.04,75.67,0,43.7
2022,7,leclerc,1,72569.0,71864.0,71376.0,4,monaco,ferrari,1,20,2,169,2,0.0,104,2.0,2,4.0,2.75,0,-2.5,1.25,22.27,31.04,75.67,0,43.7
2022,7,max_verstappen,4,72993.0,72117.0,71666.0,3,monaco,red_bull,2,1,1,195,4,290.0,110,1.0,4,1.0,1.0,1,1.0,0.0,22.27,31.04,75.67,0,43.7
2022,7,mick_schumacher,15,73469.0,73081.0,,19,monaco,haas,10,14,8,15,0,,0,19.0,0,15.33,14.75,0,-3.67,0.58,22.27,31.04,75.67,0,43.7
2022,7,norris,5,72927.0,72266.0,71849.0,6,monaco,mclaren,11,8,4,50,0,473.0,39,7.0,0,5.5,5.75,1,2.5,-0.25,22.27,31.04,75.67,0,43.7
2022,7,ocon,10,72848.0,72528.0,73047.0,12,monaco,alpine,12,7,6,34,0,1671.0,30,9.0,0,9.67,8.4,0,6.33,1.27,22.27,31.04,75.67,0,43.7
2022,7,perez,3,73004.0,71954.0,71629.0,1,monaco,red_bull,5,2,1,195,4,253.0,85,3.0,0,2.67,2.8,0,1.33,-0.13,22.27,31.04,75.67,0,43.7
2022,7,ricciardo,14,73338.0,72964.0,,13,monaco,mclaren,9,12,4,50,0,,11,11.0,0,14.33,12.25,1,-4.67,2.08,22.27,31.04,75.67,0,43.7
2022,7,russell,6,72787.0,72617.0,72112.0,5,monaco,mercedes,4,3,3,120,0,736.0,74,4.0,0,4.0,4.0,0,5.0,0.0,22.27,31.04,75.67,0,43.7
2022,7,sainz,2,72616.0,72074.0,71601.0,2,monaco,ferrari,3,4,2,169,2,225.0,65,5.0,0,3.5,3.33,2,-1.0,0.17,22.27,31.04,75.67,0,43.7
2022,7,stroll,18,73678.0,,,14,monaco,aston_martin,17,15,9,6,0,,2,17.0,0,11.67,12.0,0,-1.0,-0.33,22.27,31.04,75.67,0,43.7
2022,7,tsunoda,11,73110.0,72797.0,,17,monaco,alphatauri,13,10,7,17,0,,11,12.0,0,9.67,11.0,1,1.67,-1.33,22.27,31.04,75.67,0,43.7
2022,7,vettel,9,73313.0,72613.0,72732.0,10,monaco,aston_martin,16,11,9,6,0,1356.0,4,14.0,0,12.0,12.0,1,-2.33,0.0,22.27,31.04,75.67,0,43.7
2022,7,zhou,20,75606.0,,,16,monaco,alfa,15,19,5,39,0,,1,18.0,0,15.0,12.33,1,-15.0,2.67,22.27,31.04,75.67,0,43.7
2022,8,albon,17,104719.0,,,12,baku,williams,16,18,10,3,0,,3,16.0,0,13.5,12.0,0,4.5,1.5,25.44,47.15,59.49,0,0.0
2022,8,alonso,10,104083.0,103360.0,103173.0,7,baku,alpine,7,7,6,40,0,1814.0,10,13.0,0,9.0,11.0,2,3.67,-2.0,25.44,47.15,59.49,0,0.0
2022,8,bottas,15,104478.0,104444.0,,11,baku,alfa,12,9,5,41,0,,40,8.0,0,7.33,7.0,1,0.67,0.33,25.44,47.15,59.49,0,0.0
2022,8,gasly,6,103268.0,103129.0,102845.0,5,baku,alphatauri,17,11,7,17,0,1486.0,6,14.0,0,12.0,11.25,2,3.5,0.75,25.44,47.15,59.49,0,0.0
2022,8,hamilton,7,103939.0,103182.0,102924.0,4,baku,mercedes,8,8,3,134,0,1565.0,50,6.0,0,6.33,7.2,0,0.33,-0.87,25.44,47.15,59.49,0,0.0
2022,8,kevin_magnussen,16,104643.0,,,17,baku,haas,13,20,8,15,0,,15,10.0,0,16.5,14.0,0,-4.5,2.5,25.44,47.15,59.49,0,0.0
2022,8,latifi,18,105367.0,,,15,baku,williams,19,15,10,3,0,,0,21.0,0,15.0,15.4,1,4.0,-0.4,25.44,47.15,59.49,0,0.0
2022,8,leclerc,1,102865.0,102046.0,101359.0,19,baku,ferrari,1,4,2,199,2,0.0,116,2.0,2,3.0,3.25,1,-2.0,-0.25,25.44,47.15,59.49,0,0.0
2022,8,max_verstappen,3,102722.0,102227.0,101706.0,1,baku,red_bull,4,3,1,235,5,347.0,125,1.0,4,1.67,1.5,1,1.33,0.17,25.44,47.15,59.49,0,0.0
2022,8,mick_schumacher,20,105775.0,,,14,baku,haas,15,19,8,15,0,,0,19.0,0,14.5,14.75,0,-2.0,-0.25,25.44,47.15,59.49,0,0.0
2022,8,norris,11,104237.0,103398.0,,9,baku,mclaren,5,6,4,59,0,,48,7.0,0,7.0,5.5,1,1.0,1.5,25.44,47.15,59.49,0,0.0
2022,8,ocon,13,103903.0,103585.0,,10,baku,alpine,10,12,6,40,0,,30,9.0,0,9.0,9.6,0,5.0,-0.6,25.44,47.15,59.49,0,0.0
